date,stockname,price,a1,a2,a3,a4,a5,a6,aord_a1,aord_a2,aord_a3,aord_a4,aord_a5,aord_a6,n225_a1,n225_a2,n225_a3,n225_a4,n225_a5,n225_a6,ndx_a1,ndx_a2,ndx_a3,ndx_a4,ndx_a5,ndx_a6,dji_a1,dji_a2,dji_a3,dji_a4,dji_a5,dji_a6,ftse_a1,ftse_a2,ftse_a3,ftse_a4,ftse_a5,ftse_a6,gdaxi_a1,gdaxi_a2,gdaxi_a3,gdaxi_a4,gdaxi_a5,gdaxi_a6,ssec_a1,ssec_a2,ssec_a3,ssec_a4,ssec_a5,ssec_a6,hsi_a1,hsi_a2,hsi_a3,hsi_a4,hsi_a5,hsi_a6,bsesn_a1,bsesn_a2,bsesn_a3,bsesn_a4,bsesn_a5,bsesn_a6,jkse_a1,jkse_a2,jkse_a3,jkse_a4,jkse_a5,jkse_a6,nz50_a1,nz50_a2,nz50_a3,nz50_a4,nz50_a5,nz50_a6,sti_a1,sti_a2,sti_a3,sti_a4,sti_a5,sti_a6,ks11_a1,ks11_a2,ks11_a3,ks11_a4,ks11_a5,ks11_a6,twii_a1,twii_a2,twii_a3,twii_a4,twii_a5,twii_a6,bvsp_a1,bvsp_a2,bvsp_a3,bvsp_a4,bvsp_a5,bvsp_a6,gsptse_a1,gsptse_a2,gsptse_a3,gsptse_a4,gsptse_a5,gsptse_a6,mxx_a1,mxx_a2,mxx_a3,mxx_a4,mxx_a5,mxx_a6,gspc_a1,gspc_a2,gspc_a3,gspc_a4,gspc_a5,gspc_a6,atx_a1,atx_a2,atx_a3,atx_a4,atx_a5,atx_a6,bfx_a1,bfx_a2,bfx_a3,bfx_a4,bfx_a5,bfx_a6,fchi_a1,fchi_a2,fchi_a3,fchi_a4,fchi_a5,fchi_a6,oseax_a1,oseax_a2,oseax_a3,oseax_a4,oseax_a5,oseax_a6,omxspi_a1,omxspi_a2,omxspi_a3,omxspi_a4,omxspi_a5,omxspi_a6,ssmi_a1,ssmi_a2,ssmi_a3,ssmi_a4,ssmi_a5,ssmi_a6,gd_a1,gd_a2,gd_a3,gd_a4,gd_a5,gd_a6,eurusd_a1,eurusd_a2,eurusd_a3,eurusd_a4,eurusd_a5,eurusd_a6,usdjpy_a1,usdjpy_a2,usdjpy_a3,usdjpy_a4,usdjpy_a5,usdjpy_a6,usdchf_a1,usdchf_a2,usdchf_a3,usdchf_a4,usdchf_a5,usdchf_a6,gbpusd_a1,gbpusd_a2,gbpusd_a3,gbpusd_a4,gbpusd_a5,gbpusd_a6,usdcad_a1,usdcad_a2,usdcad_a3,usdcad_a4,usdcad_a5,usdcad_a6,eurgbp_a1,eurgbp_a2,eurgbp_a3,eurgbp_a4,eurgbp_a5,eurgbp_a6,eurjpy_a1,eurjpy_a2,eurjpy_a3,eurjpy_a4,eurjpy_a5,eurjpy_a6,eurchf_a1,eurchf_a2,eurchf_a3,eurchf_a4,eurchf_a5,eurchf_a6,audusd_a1,audusd_a2,audusd_a3,audusd_a4,audusd_a5,audusd_a6,gbpjpy_a1,gbpjpy_a2,gbpjpy_a3,gbpjpy_a4,gbpjpy_a5,gbpjpy_a6,chfjpy_a1,chfjpy_a2,chfjpy_a3,chfjpy_a4,chfjpy_a5,chfjpy_a6,gbpchf_a1,gbpchf_a2,gbpchf_a3,gbpchf_a4,gbpchf_a5,gbpchf_a6,nzdusd_a1,nzdusd_a2,nzdusd_a3,nzdusd_a4,nzdusd_a5,nzdusd_a6,next5
2015/09/14 00:00:00.000,RIO.AX, 51.86, 0.516862644, 2.385574677, 3.228631713, 3.774852422, 4.268328741, 3.963274061,-0.574100715, 0.089591271, 0.004297021,-0.493872817,-0.603809213,-1.182128077,-2.597395584,-0.571757233,-1.150510073,-1.612613136,-2.6256629,-4.19563507, 0.414040246, 0.854673866, 1.331400906, 1.549510035, 1.711379825, 0.573609993, 0.195481604, 0.29735741, 0.281777774, 0.305461651, 0.1679574,-0.908937617,-1.344672215,-0.703090686,-0.618123905,-0.631385668,-0.717234432,-1.641693406,-0.789563164,-0.433525327,-0.372333477,-0.415196113,-0.232451678,-1.240128243,-3.078675698,-2.001608676,-1.992066511,-0.678882125,-2.692970418,-5.851421126,-0.786031937, 1.16518532, 1.244210396, 0.971197279, 0.279968522,-1.160139675, 0.803276111, 1.821051058, 1.175278586, 0.572262542,-0.246360429,-1.365069887, 0.920337362, 0.981103303, 0.139033304, 0.456611113, 0.686530207, 0.354818892, 0.041081348, 0.814549011, 0.831137897, 0.805738741, 0.553999642, 0.30100019,-1.259755399,-0.418929063,-0.627881156,-0.897518922,-1.178369677,-1.961703197,-0.741733848, 0.897990453, 0.743318257, 1.05372007, 1.408044009, 1.009670903, 0.243148602, 2.034101384, 2.339548092, 3.463520353, 4.119929504, 3.809781381, 1.636548631, 1.541091478, 1.619801555, 1.731029266, 2.105513205, 1.835251335,-1.241026636,-1.338511838,-1.617046144,-1.546287505,-1.352787769,-2.065895065, 0.045266341,-0.016682428,-0.376916262,-0.230973214, 0.058008365,-0.278853613, 0.063359849, 0.196388191, 0.258042615, 0.287202747, 0.102414818,-1.034550164,-0.89852732,-0.500127337,-0.839412877,-1.203496254,-1.335952056,-2.359709512,-1.496714045,-0.861094334,-0.703527219,-0.485026786,-0.412870669,-1.304145689,-1.849334539,-1.353381796,-1.530264632,-1.600366316,-1.629479404,-2.752920112,-2.080624522,-1.886756235,-2.115305801,-1.84395562,-1.670062406,-2.344759277,-1.880289931,-1.156791572,-1.038410626,-0.968667911,-0.899456602,-1.764032645,-1.379474755,-0.80849568,-0.603958193,-0.562815609,-0.673917884,-1.680312282, 0.039639283, 1.263410255, 3.397840475, 4.525248805, 5.259380974, 4.350873221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.02198226
2015/09/11 00:00:00.000,RIO.AX, 52.0, 2.893890675, 3.976605264, 3.945192535, 4.808522891, 4.47729628, 3.962195565,-0.745923162,-0.278838536,-0.99693492,-0.851163098,-1.734447257,-2.226105485, 0.966315016, 1.051532192,-0.143211036,-0.085839616,-2.737019202,-3.939914052, 0.90568444, 1.992147011, 1.484200878, 2.419044331, 0.962487748, 0.14703046, 0.45361519, 0.937237969, 0.33065055, 0.95341193,-0.56231205,-1.332810432,-0.545411509,-0.085336227,-0.400659613, 0.18630818,-1.165690238,-2.01023231,-0.976420864,-0.399142285,-0.737597917,-0.162571221,-1.388372234,-2.308008694, 0.859461076, 0.960942821, 0.916354152, 2.019179202,-3.454672056,-6.092178896, 0.562459488, 1.36920717, 0.666998226, 0.793572625,-1.501778768,-2.863897662, 0.873839581, 0.594872822,-0.305916589,-0.422817101,-2.423735839,-3.159996545, 0.758943979,-0.254362751,-0.814725297, 0.094191063,-0.346954347,-0.91006238, 0.29935324, 0.665114334, 0.455225388, 0.543989167,-0.012052676,-0.208508461,-0.015750688, 0.08299905,-0.437381887,-0.192910581,-1.396306415,-2.126509611, 1.400719222, 1.581047445, 1.322237493, 1.997453684, 1.609648666, 1.262126025, 2.0883379, 2.710495429, 2.989812134, 4.275907398, 3.998943334, 3.444681507,-0.514568727,-0.282751253,-0.687680187, 0.177865022,-0.065688164,-0.536097249,-0.854357009,-0.636795678,-1.254573269,-0.517877541,-1.342083962,-1.999418259,-0.210208491,-0.333532261,-0.689725617,-0.121988043,-0.407715055,-0.700039346, 0.331017996, 0.945306156, 0.32224236, 0.969591269,-0.662819611,-1.467527187,-0.597784655,-0.470297606,-1.181353731,-0.818875232,-2.269079548,-2.963140448,-0.62734535,-0.006444028,-0.178052509, 0.483265489,-0.729953831,-1.479844051,-1.163226926,-0.796598463,-1.247937053,-0.679246576,-2.202766368,-3.069733367,-1.622825932,-1.472840962,-1.641554608,-0.874994379,-1.745632725,-2.421374417,-0.159276008, 0.439614761, 0.155360773, 0.704923291,-0.459987737,-1.179360159,-0.078590069, 0.553643532, 0.292371646, 0.6738225,-0.741416029,-1.421770296, 1.057304399, 3.45282874, 4.459097808, 5.894621283, 4.728117497, 3.83520827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.33974359
2015/09/10 00:00:00.000,RIO.AX, 51.27, 1.941940615, 2.768660269, 2.931138326, 3.598181425, 3.183175125, 2.38550028,-0.456507856,-0.130521231,-0.703352333,-0.597348356,-1.408450498,-2.132883039, 1.555358937, 0.835333074, 0.011943586,-0.334680345,-2.686291461,-4.307615946, 0.416264033, 1.431067797, 1.033945301, 1.965069792, 0.353265638,-0.715217746,-0.260943522, 0.132842303,-0.268976215, 0.261274382,-1.252449468,-2.24910445, 0.096475354, 0.61220763, 0.506956284, 0.768109918,-0.584061252,-1.782660372,-0.168723325, 0.39511376, 0.304726986, 0.755219798,-0.572026083,-1.935548566, 1.050333593, 0.844182328, 1.807820663, 1.112265637,-3.737386479,-7.15530866, 1.115503673, 1.569304905, 1.167443895, 0.75829604,-1.307244651,-3.212495584, 1.231706155, 0.316315187,-0.291998721,-0.85649894,-2.506979875,-3.487006609, 0.482375704,-1.118287547,-0.990056047,-0.288835733,-0.783387803,-1.598511937, 0.940467635, 1.104154793, 1.012429334, 0.846481221, 0.412848761, 0.072145255,-0.020999814,-0.061636877,-0.390461384,-0.396932906,-1.472736554,-2.524462275, 3.339653092, 2.80490428, 2.736241984, 3.421045481, 2.849159348, 2.281583121, 2.187680828, 2.399619195, 3.17252748, 4.260047605, 3.737563197, 2.909023705,-0.439953329,-0.098818475,-0.367857365, 0.531131206, 0.165344125,-0.575927904,-0.083938222,-0.141182471,-0.321731851, 0.338086435,-0.579655648,-1.498733691, 0.054941801,-0.324357843,-0.320572882, 0.250796521,-0.165500355,-0.606249455,-0.175638059, 0.347612059,-0.065673066, 0.444565982,-1.170888308,-2.215982618, 0.096090726,-0.039981865,-0.457676918,-0.259261435,-1.698459328,-2.663840069, 0.375756344, 0.917168607, 1.053765438, 1.462439554, 0.187913588,-0.947201431,-0.165794816, 0.092132897,-0.021597335, 0.310756866,-1.239324523,-2.525375824,-0.704119859,-0.55174813,-0.394958372, 0.206257223,-0.689231755,-1.640385594, 0.341686518, 0.843366143, 0.821502996, 1.162339685,-0.048466154,-1.083747082,-0.007597181, 0.561006137, 0.606030759, 0.73091436,-0.705912197,-1.674101897, 1.668624439, 4.66869513, 5.432706983, 6.568615512, 5.211755997, 3.811955549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.513620701
2015/09/09 00:00:00.000,RIO.AX, 51.51, 3.621001811, 3.731300345, 3.99375975, 4.399565689, 3.890233485, 2.846805045, 3.052743514, 2.533240138, 1.7905147, 1.649170046, 0.955263806,-0.072511184, 6.08861334, 3.939365429, 3.07908206, 1.730094945,-0.192885808,-2.318459214, 0.219720084, 0.489682087, 0.587193932, 0.706014119,-0.687816247,-2.05000225,-0.269730898,-0.394408953,-0.380984774,-0.556611282,-1.822388431,-3.085131354, 2.318832644, 2.116428409, 1.947960875, 1.78833853, 0.635739288,-0.996251139, 1.615324592, 1.495815014, 1.373621855, 1.57736032, 0.349984812,-1.604557624, 3.764377235, 2.735721201, 4.272518571, 1.415769059,-2.531349112,-6.770626378, 5.91987258, 4.992125057, 4.191276462, 3.184021982, 1.378363908,-1.164146822, 2.314119225, 0.798163462,-0.023563221,-0.996264893,-2.259159271,-3.513616815, 0.05010808,-1.171841001,-0.653975527,-0.351285669,-0.734566585,-1.932508473, 1.699588793, 1.272667563, 1.115261611, 0.76319822, 0.44529989,-0.075442929, 2.127523166, 1.520282313, 1.127154143, 0.785170778,-0.109044969,-1.224341268, 2.738339771, 1.537298032, 1.698784995, 2.025411817, 1.468919297, 0.654353759, 3.635466105, 3.011876022, 4.122088454, 4.732563, 4.209541715, 3.031167241, 0.057902638, 0.268273202, 0.414294784, 0.863224412, 0.525985516,-0.521860789,-0.16673141,-0.490610992,-0.321898178,-0.059479414,-0.91120429,-2.0908314,-0.248106889,-0.725503785,-0.475213063,-0.109049504,-0.504949169,-1.183509916,-0.168351321,-0.209047894,-0.210158925,-0.451910061,-1.793481536,-3.104086329, 1.531631181, 0.804409941, 0.324415796, 0.179245108,-1.023993465,-2.316719805, 2.178635816, 2.032767842, 2.190640334, 2.219299531, 1.100489227,-0.511840245, 2.361129571, 1.803118463, 1.659239458, 1.607626261, 0.236157651,-1.585637708, 2.094744854, 1.639828312, 2.00429791, 2.209482952, 1.368710344, 0.028217635, 2.192180061, 1.934977135, 1.889893671, 1.921066255, 0.83655075,-0.587104093, 1.90207388, 1.864302205, 1.792917942, 1.605317275, 0.367611342,-0.953507379, 1.94778158, 4.32410525, 5.231214327, 5.858002472, 4.56620459, 2.763227597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.388274122
2015/09/08 00:00:00.000,RIO.AX, 50.22, 1.673640167, 1.324904163, 1.997784343, 1.721693336, 1.179203356, 0.284090712, 1.583061245, 0.594073312,-0.008500111,-0.696941008,-1.291575413,-2.140848973,-2.886190452,-4.059317074,-4.827526737,-6.562057202,-8.223892328,-9.709924672, 2.229257657, 2.014140676, 2.413129305, 1.508343685, 0.149411947,-0.941166808, 1.564853717, 1.287847829, 1.470947772, 0.501412212,-0.747056586,-1.740923686, 0.692462627, 0.910248435, 0.999795202, 0.109760309,-1.10761165,-2.426748029, 1.147535437, 1.382835002, 1.627391303, 0.972150863,-0.366791662,-1.996901901, 2.92271782, 0.543958799, 1.793597967,-2.441235214,-6.208174413,-9.28170799, 2.640850265, 1.026580224, 0.088257226,-1.556740937,-3.373088028,-5.299184177, 0.122747939,-0.90438571,-1.732213044,-3.237987955,-4.37350237,-5.247158332,-1.475658252,-2.121516426,-0.990985565,-1.276587271,-1.763622785,-2.705110602, 0.848688816, 0.211754508, 0.030603,-0.498958785,-0.726093888,-1.206337309, 0.386311649, 0.040050073,-0.221694226,-1.069280174,-2.021257187,-2.799891927,-0.857549297,-1.603124867,-0.989124913,-1.129276325,-1.532524202,-2.343984976,-0.326412788,-0.62487036, 1.219372585, 1.106776266, 0.394469075,-0.541962092,-0.3622262, 0.593294354, 1.168493723, 1.119472501, 0.651104726,-0.312841421, 0.689574373, 0.283252121, 0.835196519, 0.438600774,-0.482502495,-1.443777264, 0.364361654, 0.045535072, 0.63464142, 0.594791491, 0.170399073,-0.442536087, 1.716531109, 1.440267049, 1.594009649, 0.514305156,-0.792354429,-1.823830265, 0.543345143, 0.150479692,-0.049627795,-0.987848676,-2.11057236,-3.108351943, 0.861841931, 0.881546136, 1.410965799, 0.63150258,-0.499226609,-1.840249746, 0.497351787, 0.414980258, 0.641959086,-0.280719395,-1.634584443,-3.122789526, 0.553905954, 0.611079744, 1.431355031, 0.883823939, 0.016128705,-1.120990109, 0.747161504, 0.804573142, 1.076358152, 0.39277682,-0.747552854,-1.886616553, 0.572062678, 0.69015603, 0.82768613,-0.06583125,-1.271744886,-2.293575405, 2.635058944, 4.751292775, 6.457632525, 5.481205554, 4.224652224, 2.60996432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 2.734634276
2015/09/07 00:00:00.000,RIO.AX, 49.15,-0.753853402,-1.479971937,-0.192912986,-0.652594496,-1.305220884,-1.943416643,-0.49839386,-1.740439545,-1.774133572,-2.640440978,-3.247796499,-3.891984472,-0.903531541,-2.811126934,-2.700127145,-5.216284235,-6.731771914,-7.808600762,-0.958056826,-1.233615555,-0.414238103,-1.794530976,-2.910791659,-3.675930586,-1.067777373,-1.472220785,-0.930365531,-2.344921514,-3.366615959,-4.066227945,-0.528374568,-0.829993794,-0.196428152,-1.613435147,-2.74264239,-3.743973103,-0.25687019,-0.534341641, 0.018812925,-1.18789483,-2.449787403,-3.720648286,-2.523508099,-3.473898083,-1.232497854,-6.807347872,-10.416008133,-12.434707785,-1.456617048,-3.130862123,-3.423915427,-5.656526057,-7.347646369,-8.707568637,-2.27532469,-3.507469271,-3.7034405,-5.615631566,-6.526720153,-7.151482734,-2.608735781,-3.042384297,-1.522383802,-2.004972627,-2.547393084,-3.250698657, 0.068355044,-0.74832876,-0.702936274,-1.337987422,-1.5600941,-1.959670787,-1.053841814,-1.689174656,-1.493718452,-2.667866547,-3.599741588,-4.105830516,-1.174262576,-1.831945513,-0.824228567,-1.161727634,-1.617629365,-2.216482679,-0.713414943,-0.87734676, 1.134588807, 0.744630007,-0.032903996,-0.763769762,-0.594321874,-0.213530769, 0.597335895, 0.361532899,-0.11322252,-0.875636209,-0.455688296,-1.168698966,-0.292208754,-1.008819113,-1.823539561,-2.545702079,-0.563948651,-0.920366948,-0.143802336,-0.355729241,-0.742719239,-1.258962764,-0.988626907,-1.443130752,-0.89192352,-2.43457748,-3.50083813,-4.226131322,-0.712023094,-1.591925677,-1.336463709,-2.764077065,-3.730772647,-4.442018856,-0.285458363,-0.51855817, 0.270548608,-1.028706043,-2.075419044,-3.111751475,-0.603487439,-1.098471499,-0.464198861,-1.975282417,-3.207166387,-4.345464604,-1.175961028,-1.367444139,-0.212736608,-1.124038217,-1.995725291,-2.836303216,-0.205706765,-0.59308376,-0.012446999,-1.182258244,-2.238740228,-3.084987635, 0.238732936,-0.100025876, 0.20788813,-1.244519407,-2.298526311,-3.05371491, 2.28184358, 3.428248261, 4.996098675, 3.354455691, 2.035468664, 0.781160491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 4.272634791
2015/09/04 00:00:00.000,RIO.AX, 49.76, 0.287197057, 0.59638128, 1.059783612, 0.416576577,-0.764378997,-1.06137863,-1.287839302,-2.082123493,-2.132496566,-2.863194787,-3.89295343,-4.662023506,-2.952684249,-3.322031439,-4.640712061,-6.580290017,-8.55399759,-9.323750938,-1.000757534,-0.947359915,-0.833770661,-2.41880105,-3.861928942,-4.452959203,-1.382581843,-1.33515546,-1.533131256,-2.951478664,-4.271099278,-4.752707744,-1.130024695,-1.251276355,-1.406085068,-2.740096624,-4.469981659,-5.354200911,-1.202629682,-1.322550508,-1.046118554,-2.492017721,-4.613328189,-5.890380316,-0.548382937, 1.748751306,-1.622652976,-5.901857471,-10.167784553,-10.827753077,-1.98950025,-2.566643911,-3.580820738,-5.469384372,-7.954284951,-9.010086207,-2.316198577,-2.868102771,-3.837545601,-5.135109451,-6.298391313,-6.938482565,-0.535571746, 0.635921677, 1.098310178, 0.637504218,-0.724928501,-1.864575061,-1.262069115,-1.317773574,-1.696336153,-2.019349604,-2.538298902,-3.050751436,-1.152232226,-1.457881852,-1.782459093,-2.761259872,-3.921273008,-4.604040283,-1.851432641,-1.208284979,-0.702855365,-1.31884588,-2.182547702,-2.827904775,-0.994068198, 0.70190351, 1.406741402, 0.72858299,-0.620140931,-1.334621705, 0.03173186, 0.161288151, 0.666810998, 0.250405793,-0.921297734,-1.691025533,-1.045287722,-0.755291504,-0.43590141,-1.408730501,-2.676100843,-3.205026348,-1.107911539,-0.587603475,-0.098684634,-0.587306874,-1.356883074,-1.843767609,-1.298996609,-1.290312334,-1.569969582,-3.071735701,-4.438686406,-4.932179649,-1.765464895,-2.144346091,-2.205517035,-3.549351253,-4.865012656,-5.537822169,-0.886181166,-0.622163059,-0.587882398,-1.908429621,-3.655078308,-4.743773135,-1.687241383,-1.677622801,-1.672250023,-3.235165035,-5.148690463,-6.254758723,-1.103654523,-0.450410917,-0.186431995,-1.188412962,-2.657611216,-3.53681927,-1.235669256,-1.202592947,-1.134274548,-2.392965068,-3.910113055,-4.583053289,-0.68353604,-0.765406191,-0.987142377,-2.430420751,-3.829540989,-4.506077006, 2.588429411, 2.914371318, 3.358172085, 1.588006962,-0.587536079,-0.829439888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1.071811361
2015/09/03 00:00:00.000,RIO.AX, 49.27,-0.931635389, 0.188094149,-0.189686924,-0.838113311,-1.836556062,-2.104463228,-2.021525306,-2.234655425,-2.931502792,-3.507256807,-4.34182696,-5.402874103,-1.095886182,-1.441468901,-3.508430431,-5.360852797,-6.887079611,-7.834146973, 0.240737836, 0.819296137,-0.244245724,-1.739110431,-2.861374605,-3.645766084, 0.381138233, 0.722165638,-0.406755773,-1.776107277,-2.795000987,-3.446824308, 2.029356397, 1.921908659, 0.716747712,-0.74475146,-2.199357882,-3.34110196, 2.079074594, 2.269212408, 1.381122823,-0.235996063,-2.060872003,-3.734117913,-0.548382937, 1.324432405,-3.216261351,-7.10112104,-10.167784553,-11.070312256,-1.545878956,-2.046619312,-3.773041298,-5.636044569,-7.537661842,-8.869846964,-0.179189483,-0.687574041,-2.423205882,-3.61303941,-4.428882367,-5.22698139,-0.180332656, 1.822363231, 1.397226894, 0.773430684,-0.3445062,-1.831209064,-1.138363927,-0.994992633,-1.578241012,-1.773714346,-2.253769048,-2.93300045, 0.42557597, 0.280551686,-0.738006908,-1.809040624,-2.634100549,-3.641106246,-0.421939134, 0.902738876, 0.734757734, 0.241407797,-0.69123184,-1.580080256, 0.247982233, 3.013264247, 2.702996395, 1.737204414, 0.595789397,-0.390413376, 2.548225768, 2.870328895, 2.703267417, 2.099499914, 0.98032597,-0.114258984,-0.237484518, 0.617838054, 0.140477972,-0.897724736,-1.922670038,-2.641228073, 0.19058443, 1.202895273, 1.123979218, 0.59264329,-0.115312723,-0.798469529, 0.317058247, 0.620715476,-0.632205995,-2.058309085,-3.109808072,-3.759933129, 0.669617105, 0.638470004,-0.498993061,-1.774264779,-2.813841933,-3.69975625, 1.010894236, 1.72884737, 0.678140258,-0.678316079,-2.170402019,-3.590510739, 1.544398694, 1.912339586, 0.710875157,-0.897191699,-2.537998293,-3.960373194, 1.915628119, 3.025249205, 2.225276851, 1.139448383,-0.172982048,-1.364199892, 1.444447088, 1.784712533, 0.875690312,-0.490810341,-1.748181655,-2.619730287, 0.976517577, 1.092063017,-0.072154467,-1.494205182,-2.593328543,-3.487512642, 4.00497818, 4.986048769, 3.351910828, 1.685867917,-0.22580265,-0.532269491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.89303836
2015/09/02 00:00:00.000,RIO.AX, 49.54,-1.419474662, 0.843317436, 0.163587906,-0.640373623,-1.37395942,-1.628487729,-1.637647728,-0.988028406,-1.897989445,-2.514810662,-3.173273477,-4.521276079,-3.392426734,-2.180331383,-5.095979958,-6.681052695,-7.730544074,-8.790542129, 0.17542196, 1.526425164,-0.345905531,-1.667149223,-2.502063456,-3.47841235,-0.355984561, 0.661523163,-1.182734368,-2.358501959,-3.101014586,-3.905804619,-1.135996661, 0.115199014,-1.792289809,-3.099527721,-4.18529127,-5.495218281,-1.404517902,-0.462492083,-2.029280597,-3.488893489,-4.880377331,-6.802898076,-1.295780788, 1.516506334,-4.775185462,-8.625284752,-10.701881043,-11.593590893,-2.580461159,-2.332174823,-4.783649819,-6.563763819,-7.945822583,-9.492423059,-2.566261957,-2.15099168,-4.384680303,-5.307670923,-5.892385614,-6.797738761,-1.229689547, 1.249435382, 0.441431503,-0.268913861,-1.12525598,-2.944042412,-1.242987658,-0.71942237,-1.406409687,-1.594472526,-2.002627903,-2.858122325,-1.43559476,-0.794507195,-2.225207267,-3.263872246,-3.797539727,-5.074495872,-0.823871704, 1.014320103, 0.521226684,-0.049379097,-0.751181076,-1.820058265,-0.436938398, 2.569853286, 1.766905615, 0.724981408,-0.167215134,-1.406449669, 0.096943062, 1.042899615, 0.551840551,-0.082637773,-0.997559682,-2.360261262,-1.383776187, 0.274010275,-0.667271784,-1.625176348,-2.422798842,-3.145832803,-0.780872183, 0.537270788, 0.199451056,-0.285111355,-0.887769455,-1.715096366,-0.482051948, 0.576013813,-1.423550991,-2.641875866,-3.405638921,-4.19235084,-2.214259475,-1.357451598,-3.069095751,-4.116519777,-4.835733417,-5.874191705,-0.784904287, 0.475970073,-1.263658803,-2.484398863,-3.627310408,-5.301667434,-1.47434513,-0.288805052,-2.229531806,-3.635750388,-4.866486364,-6.496828064,-1.198366875, 0.572113553,-0.74840954,-1.812037913,-2.769432268,-4.181802467,-1.369529781,-0.325606543,-1.835494821,-3.049048675,-3.957712852,-4.965951607,-1.342303462,-0.716868285,-2.536293516,-3.709669029,-4.489319688,-5.52746671,-0.00744871, 1.525233022,-0.915349576,-2.509937485,-3.907468095,-4.27162118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.296057058
2015/09/01 00:00:00.000,RIO.AX, 49.37,-1.391478029, 0.580625446,-0.45823634,-1.303708358,-1.928357093,-2.057751738,-2.465787053,-1.202523149,-2.369808423,-2.910406229,-3.59773802,-4.771139972,-3.717536694,-2.094141562,-5.829421862,-7.080848492,-8.077657854,-8.802615548,-3.872294503,-1.377853549,-3.8727135,-4.89679123,-5.584515958,-6.324682907,-3.313061671,-1.330284287,-3.739930636,-4.654958136,-5.271766268,-5.880128635,-2.595679262,-0.351323237,-2.963080845,-4.097036863,-5.191873497,-6.156409153,-2.678337278,-0.913751022,-3.139917338,-4.397098318,-5.960379774,-7.41735052,-0.231625137, 2.017047751,-6.694510731,-9.779622765,-11.370316171,-11.891799105,-2.403538718,-1.35486168,-4.680597827,-6.261780187,-7.648671402,-8.774796775,-2.30315387,-1.417322351,-4.186211449,-4.863162681,-5.516333515,-6.172385192,-1.113537211, 1.761777268, 0.76640853,-0.132582401,-1.369963197,-2.828887627, 0.019517824, 0.503261743,-0.379580148,-0.581926049,-1.084961319,-1.813426735,-1.977825179,-0.739546652,-2.622668193,-3.521867876,-3.875859297,-5.167096449,-0.768426892, 1.124258677, 0.209683516,-0.34603701,-1.109958989,-1.962512851, 0.14168271, 2.744841082, 1.313886792, 0.26409189,-0.695747845,-1.700016266,-3.57892505,-1.285028978,-1.919853188,-2.640436122,-3.475635716,-4.635719928,-2.519102393,-0.227807286,-1.636874145,-2.519305448,-3.216142111,-3.77233284,-1.326518336, 0.467666713,-0.157306661,-0.605339536,-1.283775718,-1.935046063,-3.482438245,-1.432958019,-4.026692043,-4.974748105,-5.591539709,-6.177671299,-2.51224431,-0.754031943,-3.023166041,-3.82277393,-4.645583878,-5.430285662,-1.977699831,-0.225213879,-2.586144265,-3.624747929,-4.916055565,-6.197248979,-2.593829797,-0.687678569,-3.361533398,-4.481518495,-5.863514341,-7.079257606,-1.411415242, 0.624729716,-1.264842534,-2.284002087,-3.319674573,-4.409119546,-2.168591493,-0.539105083,-2.669872713,-3.631485353,-4.563623552,-5.326181478,-2.113364229,-0.90231961,-3.356337416,-4.195232596,-5.03146012,-5.832541314,-1.087515849, 0.844549371,-2.531169137,-4.025863296,-5.135979601,-5.254870931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.310579974
